Rep,Bloc,Trt,Strain,Time,Growth
Inv1B3,B3,B,Inv1,0,0
Inv1B3,B3,B,Inv1,1,48.4111111111111
Inv1B3,B3,B,Inv1,10,9.833333333333314
Inv1B3,B3,B,Inv1,11,58
Inv1B3,B3,B,Inv1,12,26
Inv1B3,B3,B,Inv1,13,2.5
Inv1B3,B3,B,Inv1,14,27.5
Inv1B3,B3,B,Inv1,2,49.888888888888914
Inv1B3,B3,B,Inv1,3,18.5
Inv1B3,B3,B,Inv1,4,22.25
Inv1B3,B3,B,Inv1,5,-10.25
Inv1B3,B3,B,Inv1,6,24.625
Inv1B3,B3,B,Inv1,7,-7.75
Inv1B3,B3,B,Inv1,8,23.196428571428555
Inv1B3,B3,B,Inv1,9,-5.40476190476187
Inv1B4,B4,B,Inv1,0,0
Inv1B4,B4,B,Inv1,1,35.19999999999999
Inv1B4,B4,B,Inv1,10,30.5
Inv1B4,B4,B,Inv1,11,76.69999999999999
Inv1B4,B4,B,Inv1,12,23.37777777777785
Inv1B4,B4,B,Inv1,13,35.33333333333326
Inv1B4,B4,B,Inv1,14,45.638888888888914
Inv1B4,B4,B,Inv1,2,42.00000000000003
Inv1B4,B4,B,Inv1,3,13.199999999999989
Inv1B4,B4,B,Inv1,4,48
Inv1B4,B4,B,Inv1,5,12.899999999999977
Inv1B4,B4,B,Inv1,6,-2.8000000000000114
Inv1B4,B4,B,Inv1,7,31.900000000000034
Inv1B4,B4,B,Inv1,8,40.099999999999966
Inv1B4,B4,B,Inv1,9,18.30000000000001
Inv1B5,B5,B,Inv1,0,0
Inv1B5,B5,B,Inv1,1,68.5
Inv1B5,B5,B,Inv1,10,35.44444444444446
Inv1B5,B5,B,Inv1,11,29.333333333333314
Inv1B5,B5,B,Inv1,12,27.33333333333337
Inv1B5,B5,B,Inv1,13,13.666666666666629
Inv1B5,B5,B,Inv1,14,45.388888888888914
Inv1B5,B5,B,Inv1,2,23.69999999999999
Inv1B5,B5,B,Inv1,3,32.355555555555554
Inv1B5,B5,B,Inv1,4,7.111111111111143
Inv1B5,B5,B,Inv1,5,12.111111111111086
Inv1B5,B5,B,Inv1,6,5.111111111111143
Inv1B5,B5,B,Inv1,7,11.111111111111086
Inv1B5,B5,B,Inv1,8,14.777777777777771
Inv1B5,B5,B,Inv1,9,50.55555555555554
Inv1B6,B6,B,Inv1,0,0
Inv1B6,B6,B,Inv1,1,86.62222222222223
Inv1B6,B6,B,Inv1,10,9.666666666666686
Inv1B6,B6,B,Inv1,11,28.055555555555543
Inv1B6,B6,B,Inv1,12,174.33333333333337
Inv1B6,B6,B,Inv1,13,5.3333333333332575
Inv1B6,B6,B,Inv1,14,-0.6666666666666288
Inv1B6,B6,B,Inv1,2,6.333333333333314
Inv1B6,B6,B,Inv1,3,33.22222222222223
Inv1B6,B6,B,Inv1,4,29.22222222222223
Inv1B6,B6,B,Inv1,5,-8
Inv1B6,B6,B,Inv1,6,-3.6666666666666856
Inv1B6,B6,B,Inv1,7,11.222222222222229
Inv1B6,B6,B,Inv1,8,15
Inv1B6,B6,B,Inv1,9,71.22222222222223
Inv1B7,B7,B,Inv1,0,0
Inv1B7,B7,B,Inv1,1,56
Inv1B7,B7,B,Inv1,10,53.77777777777777
Inv1B7,B7,B,Inv1,11,-11.666666666666686
Inv1B7,B7,B,Inv1,12,-5.6527777777777715
Inv1B7,B7,B,Inv1,13,9.25
Inv1B7,B7,B,Inv1,14,70.375
Inv1B7,B7,B,Inv1,2,16.30000000000001
Inv1B7,B7,B,Inv1,3,-6.2000000000000455
Inv1B7,B7,B,Inv1,4,13.400000000000034
Inv1B7,B7,B,Inv1,5,26.69999999999999
Inv1B7,B7,B,Inv1,6,29
Inv1B7,B7,B,Inv1,7,40.89999999999998
Inv1B7,B7,B,Inv1,8,-1
Inv1B7,B7,B,Inv1,9,10.266666666666708
Inv1B8,B8,B,Inv1,0,0
Inv1B8,B8,B,Inv1,1,53.39999999999998
Inv1B8,B8,B,Inv1,10,81.68055555555554
Inv1B8,B8,B,Inv1,11,45.5
Inv1B8,B8,B,Inv1,12,12.375
Inv1B8,B8,B,Inv1,13,25.5
Inv1B8,B8,B,Inv1,14,5.5
Inv1B8,B8,B,Inv1,2,39.5
Inv1B8,B8,B,Inv1,3,25.30000000000001
Inv1B8,B8,B,Inv1,4,18.5
Inv1B8,B8,B,Inv1,5,26.80000000000001
Inv1B8,B8,B,Inv1,6,11.600000000000023
Inv1B8,B8,B,Inv1,7,2.8999999999999773
Inv1B8,B8,B,Inv1,8,10.833333333333314
Inv1B8,B8,B,Inv1,9,9.111111111111143
Inv1B9,B9,B,Inv1,0,0
Inv1B9,B9,B,Inv1,1,28.855555555555554
Inv1B9,B9,B,Inv1,10,-2
Inv1B9,B9,B,Inv1,11,26.166666666666686
Inv1B9,B9,B,Inv1,12,20.333333333333314
Inv1B9,B9,B,Inv1,13,62.833333333333314
Inv1B9,B9,B,Inv1,14,18.166666666666742
Inv1B9,B9,B,Inv1,2,15.222222222222229
Inv1B9,B9,B,Inv1,3,6.888888888888914
Inv1B9,B9,B,Inv1,4,9.958333333333314
Inv1B9,B9,B,Inv1,5,13
Inv1B9,B9,B,Inv1,6,23.660714285714278
Inv1B9,B9,B,Inv1,7,4.714285714285722
Inv1B9,B9,B,Inv1,8,55
Inv1B9,B9,B,Inv1,9,24.333333333333314
Inv1C1,B1,C,Inv1,0,0
Inv1C1,B1,C,Inv1,1,104.79999999999998
Inv1C1,B1,C,Inv1,10,-15.444444444444343
Inv1C1,B1,C,Inv1,11,42.55555555555554
Inv1C1,B1,C,Inv1,12,27.41666666666663
Inv1C1,B1,C,Inv1,13,4.5
Inv1C1,B1,C,Inv1,14,0.625
Inv1C1,B1,C,Inv1,2,37.5
Inv1C1,B1,C,Inv1,3,13.900000000000034
Inv1C1,B1,C,Inv1,4,16.599999999999966
Inv1C1,B1,C,Inv1,5,12.800000000000011
Inv1C1,B1,C,Inv1,6,7.600000000000023
Inv1C1,B1,C,Inv1,7,22.899999999999977
Inv1C1,B1,C,Inv1,8,94.35555555555555
Inv1C1,B1,C,Inv1,9,15.666666666666629
Inv1C10,B10,C,Inv1,0,0
Inv1C10,B10,C,Inv1,1,43.50000000000003
Inv1C10,B10,C,Inv1,10,43
Inv1C10,B10,C,Inv1,11,45.39999999999998
Inv1C10,B10,C,Inv1,12,35.39999999999998
Inv1C10,B10,C,Inv1,13,-5.399999999999977
Inv1C10,B10,C,Inv1,14,63.200000000000045
Inv1C10,B10,C,Inv1,2,89.29999999999995
Inv1C10,B10,C,Inv1,3,17
Inv1C10,B10,C,Inv1,4,11.900000000000034
Inv1C10,B10,C,Inv1,5,2
Inv1C10,B10,C,Inv1,6,22.69999999999999
Inv1C10,B10,C,Inv1,7,23
Inv1C10,B10,C,Inv1,8,53.60000000000002
Inv1C10,B10,C,Inv1,9,69
Inv1C2,B2,C,Inv1,0,0
Inv1C2,B2,C,Inv1,1,30.399999999999977
Inv1C2,B2,C,Inv1,10,27.099999999999966
Inv1C2,B2,C,Inv1,11,42.80000000000001
Inv1C2,B2,C,Inv1,12,31.599999999999966
Inv1C2,B2,C,Inv1,13,49
Inv1C2,B2,C,Inv1,14,-14.399999999999977
Inv1C2,B2,C,Inv1,2,32.60000000000002
Inv1C2,B2,C,Inv1,3,19
Inv1C2,B2,C,Inv1,4,15.300000000000011
Inv1C2,B2,C,Inv1,5,7
Inv1C2,B2,C,Inv1,6,13.199999999999989
Inv1C2,B2,C,Inv1,7,19.80000000000001
Inv1C2,B2,C,Inv1,8,28.30000000000001
Inv1C2,B2,C,Inv1,9,18.69999999999999
Inv1C3,B3,C,Inv1,0,0
Inv1C3,B3,C,Inv1,1,20.69999999999999
Inv1C3,B3,C,Inv1,10,41.599999999999966
Inv1C3,B3,C,Inv1,11,27.5
Inv1C3,B3,C,Inv1,12,23.5
Inv1C3,B3,C,Inv1,13,-14.099999999999909
Inv1C3,B3,C,Inv1,14,22.09999999999991
Inv1C3,B3,C,Inv1,2,53.80000000000001
Inv1C3,B3,C,Inv1,3,12.899999999999977
Inv1C3,B3,C,Inv1,4,37.60000000000002
Inv1C3,B3,C,Inv1,5,-9.100000000000023
Inv1C3,B3,C,Inv1,6,12.700000000000045
Inv1C3,B3,C,Inv1,7,-5.5
Inv1C3,B3,C,Inv1,8,72.69999999999999
Inv1C3,B3,C,Inv1,9,47.89999999999998
Inv1C4,B4,C,Inv1,0,0
Inv1C4,B4,C,Inv1,1,21.900000000000006
Inv1C4,B4,C,Inv1,10,76.59999999999997
Inv1C4,B4,C,Inv1,11,38.200000000000045
Inv1C4,B4,C,Inv1,12,23.699999999999932
Inv1C4,B4,C,Inv1,13,10.600000000000023
Inv1C4,B4,C,Inv1,14,7.399999999999977
Inv1C4,B4,C,Inv1,2,69.20000000000002
Inv1C4,B4,C,Inv1,3,30.69999999999999
Inv1C4,B4,C,Inv1,4,4.899999999999977
Inv1C4,B4,C,Inv1,5,14.5
Inv1C4,B4,C,Inv1,6,2
Inv1C4,B4,C,Inv1,7,-0.39999999999997726
Inv1C4,B4,C,Inv1,8,52.89999999999998
Inv1C4,B4,C,Inv1,9,35.900000000000034
Inv1C5,B5,C,Inv1,0,0
Inv1C5,B5,C,Inv1,1,37.599999999999994
Inv1C5,B5,C,Inv1,10,41.58928571428572
Inv1C5,B5,C,Inv1,11,24.119047619047592
Inv1C5,B5,C,Inv1,12,24
Inv1C5,B5,C,Inv1,13,139.66666666666669
Inv1C5,B5,C,Inv1,14,-47
Inv1C5,B5,C,Inv1,2,96.69999999999999
Inv1C5,B5,C,Inv1,3,-42.5
Inv1C5,B5,C,Inv1,4,14.300000000000011
Inv1C5,B5,C,Inv1,5,15.600000000000023
Inv1C5,B5,C,Inv1,6,-17.655555555555566
Inv1C5,B5,C,Inv1,7,28.888888888888857
Inv1C5,B5,C,Inv1,8,22.33333333333337
Inv1C5,B5,C,Inv1,9,24.458333333333314
Inv1C6,B6,C,Inv1,0,0
Inv1C6,B6,C,Inv1,1,68.40000000000003
Inv1C6,B6,C,Inv1,10,41.60000000000002
Inv1C6,B6,C,Inv1,11,43.69999999999993
Inv1C6,B6,C,Inv1,12,27.800000000000068
Inv1C6,B6,C,Inv1,13,43.89999999999998
Inv1C6,B6,C,Inv1,14,18.799999999999955
Inv1C6,B6,C,Inv1,2,56.599999999999966
Inv1C6,B6,C,Inv1,3,39
Inv1C6,B6,C,Inv1,4,14.100000000000023
Inv1C6,B6,C,Inv1,5,12.599999999999966
Inv1C6,B6,C,Inv1,6,-4.599999999999966
Inv1C6,B6,C,Inv1,7,20.5
Inv1C6,B6,C,Inv1,8,53.099999999999966
Inv1C6,B6,C,Inv1,9,56.60000000000002
Inv1C7,B7,C,Inv1,0,0
Inv1C7,B7,C,Inv1,1,52.5
Inv1C7,B7,C,Inv1,10,42
Inv1C7,B7,C,Inv1,11,8.666666666666742
Inv1C7,B7,C,Inv1,12,43.55555555555554
Inv1C7,B7,C,Inv1,13,6.555555555555543
Inv1C7,B7,C,Inv1,14,1.555555555555543
Inv1C7,B7,C,Inv1,2,47.69999999999999
Inv1C7,B7,C,Inv1,3,20
Inv1C7,B7,C,Inv1,4,-0.5
Inv1C7,B7,C,Inv1,5,11.800000000000011
Inv1C7,B7,C,Inv1,6,13.899999999999977
Inv1C7,B7,C,Inv1,7,46.60000000000002
Inv1C7,B7,C,Inv1,8,45.69999999999999
Inv1C7,B7,C,Inv1,9,39.111111111111086
Inv1C8,B8,C,Inv1,0,0
Inv1C8,B8,C,Inv1,1,40.900000000000006
Inv1C8,B8,C,Inv1,10,43.799999999999955
Inv1C8,B8,C,Inv1,11,48.700000000000045
Inv1C8,B8,C,Inv1,12,35.299999999999955
Inv1C8,B8,C,Inv1,13,-2.5
Inv1C8,B8,C,Inv1,14,13.800000000000068
Inv1C8,B8,C,Inv1,2,56.20000000000002
Inv1C8,B8,C,Inv1,3,14.300000000000011
Inv1C8,B8,C,Inv1,4,38.099999999999966
Inv1C8,B8,C,Inv1,5,-4.099999999999966
Inv1C8,B8,C,Inv1,6,35.5
Inv1C8,B8,C,Inv1,7,10.299999999999955
Inv1C8,B8,C,Inv1,8,43
Inv1C8,B8,C,Inv1,9,54.200000000000045
Inv1C9,B9,C,Inv1,0,0
Inv1C9,B9,C,Inv1,1,40.69999999999999
Inv1C9,B9,C,Inv1,10,48
Inv1C9,B9,C,Inv1,11,18.111111111111086
Inv1C9,B9,C,Inv1,12,46.888888888888914
Inv1C9,B9,C,Inv1,13,22.111111111111086
Inv1C9,B9,C,Inv1,14,56.66666666666674
Inv1C9,B9,C,Inv1,2,33.5
Inv1C9,B9,C,Inv1,3,6.900000000000034
Inv1C9,B9,C,Inv1,4,16.30000000000001
Inv1C9,B9,C,Inv1,5,14
Inv1C9,B9,C,Inv1,6,18.45555555555552
Inv1C9,B9,C,Inv1,7,41.11111111111114
Inv1C9,B9,C,Inv1,8,25.888888888888857
Inv1C9,B9,C,Inv1,9,35
Inv2B1,B1,B,Inv2,0,0
Inv2B1,B1,B,Inv2,1,42.377777777777766
Inv2B1,B1,B,Inv2,10,48.625
Inv2B1,B1,B,Inv2,11,22.375
Inv2B1,B1,B,Inv2,12,64.75
Inv2B1,B1,B,Inv2,13,19.25
Inv2B1,B1,B,Inv2,14,-4
Inv2B1,B1,B,Inv2,2,21.22222222222223
Inv2B1,B1,B,Inv2,3,27.625
Inv2B1,B1,B,Inv2,4,40.375
Inv2B1,B1,B,Inv2,5,-7.625
Inv2B1,B1,B,Inv2,6,4.5
Inv2B1,B1,B,Inv2,7,30.5
Inv2B1,B1,B,Inv2,8,33.375
Inv2B1,B1,B,Inv2,9,-8.75
Inv2B10,B10,B,Inv2,0,0
Inv2B10,B10,B,Inv2,1,-3.3249999999999886
Inv2B10,B10,B,Inv2,10,58.125
Inv2B10,B10,B,Inv2,11,35.875
Inv2B10,B10,B,Inv2,12,14.875
Inv2B10,B10,B,Inv2,13,-3.25
Inv2B10,B10,B,Inv2,14,238.5
Inv2B10,B10,B,Inv2,2,41.375
Inv2B10,B10,B,Inv2,3,18.875
Inv2B10,B10,B,Inv2,4,17.875
Inv2B10,B10,B,Inv2,5,2
Inv2B10,B10,B,Inv2,6,-3
Inv2B10,B10,B,Inv2,7,-3.125
Inv2B10,B10,B,Inv2,8,53.25
Inv2B10,B10,B,Inv2,9,48.875
Inv2B2,B2,B,Inv2,0,0
Inv2B2,B2,B,Inv2,1,59.69999999999999
Inv2B2,B2,B,Inv2,10,42.375
Inv2B2,B2,B,Inv2,11,11
Inv2B2,B2,B,Inv2,12,67.625
Inv2B2,B2,B,Inv2,13,15.75
Inv2B2,B2,B,Inv2,14,10.25
Inv2B2,B2,B,Inv2,2,-9.444444444444457
Inv2B2,B2,B,Inv2,3,23.888888888888914
Inv2B2,B2,B,Inv2,4,10.055555555555543
Inv2B2,B2,B,Inv2,5,23.625
Inv2B2,B2,B,Inv2,6,11.625
Inv2B2,B2,B,Inv2,7,28.75
Inv2B2,B2,B,Inv2,8,31.125
Inv2B2,B2,B,Inv2,9,29.5
Inv2B3,B3,B,Inv2,0,0
Inv2B3,B3,B,Inv2,1,41.05555555555554
Inv2B3,B3,B,Inv2,10,59.57142857142861
Inv2B3,B3,B,Inv2,11,69.14285714285711
Inv2B3,B3,B,Inv2,12,13.571428571428555
Inv2B3,B3,B,Inv2,13,19.571428571428612
Inv2B3,B3,B,Inv2,14,-22.714285714285722
Inv2B3,B3,B,Inv2,2,20.944444444444457
Inv2B3,B3,B,Inv2,3,11.875
Inv2B3,B3,B,Inv2,4,10.625
Inv2B3,B3,B,Inv2,5,27.857142857142833
Inv2B3,B3,B,Inv2,6,11.714285714285722
Inv2B3,B3,B,Inv2,7,9.142857142857167
Inv2B3,B3,B,Inv2,8,25.571428571428555
Inv2B3,B3,B,Inv2,9,0.2857142857142776
Inv2B4,B4,B,Inv2,0,0
Inv2B4,B4,B,Inv2,1,41.125
Inv2B4,B4,B,Inv2,10,44.625
Inv2B4,B4,B,Inv2,11,16.375
Inv2B4,B4,B,Inv2,12,24.125
Inv2B4,B4,B,Inv2,13,-10.25
Inv2B4,B4,B,Inv2,14,40.214285714285666
Inv2B4,B4,B,Inv2,2,37.25
Inv2B4,B4,B,Inv2,3,14.375
Inv2B4,B4,B,Inv2,4,34.5
Inv2B4,B4,B,Inv2,5,-6
Inv2B4,B4,B,Inv2,6,-8.75
Inv2B4,B4,B,Inv2,7,15.5
Inv2B4,B4,B,Inv2,8,57.125
Inv2B4,B4,B,Inv2,9,22.5
Inv2B5,B5,B,Inv2,0,0
Inv2B5,B5,B,Inv2,1,12
Inv2B5,B5,B,Inv2,10,46.55555555555554
Inv2B5,B5,B,Inv2,11,19.333333333333314
Inv2B5,B5,B,Inv2,12,29.166666666666686
Inv2B5,B5,B,Inv2,13,25.875
Inv2B5,B5,B,Inv2,14,2.125
Inv2B5,B5,B,Inv2,2,35.29999999999998
Inv2B5,B5,B,Inv2,3,21.900000000000034
Inv2B5,B5,B,Inv2,4,7.099999999999966
Inv2B5,B5,B,Inv2,5,10.800000000000011
Inv2B5,B5,B,Inv2,6,8.300000000000011
Inv2B5,B5,B,Inv2,7,-5.699999999999989
Inv2B5,B5,B,Inv2,8,23.099999999999966
Inv2B5,B5,B,Inv2,9,35.24444444444447
Inv2B6,B6,B,Inv2,0,0
Inv2B6,B6,B,Inv2,1,13.199999999999989
Inv2B6,B6,B,Inv2,10,42.33333333333337
Inv2B6,B6,B,Inv2,11,39
Inv2B6,B6,B,Inv2,12,88.33333333333331
Inv2B6,B6,B,Inv2,13,3.875
Inv2B6,B6,B,Inv2,14,14.125
Inv2B6,B6,B,Inv2,2,74.6
Inv2B6,B6,B,Inv2,3,20.100000000000023
Inv2B6,B6,B,Inv2,4,22.30000000000001
Inv2B6,B6,B,Inv2,5,4.699999999999989
Inv2B6,B6,B,Inv2,6,-8.199999999999989
Inv2B6,B6,B,Inv2,7,60.5
Inv2B6,B6,B,Inv2,8,18.399999999999977
Inv2B6,B6,B,Inv2,9,33.833333333333314
Inv2B7,B7,B,Inv2,0,0
Inv2B7,B7,B,Inv2,1,6.775000000000006
Inv2B7,B7,B,Inv2,10,34.83333333333337
Inv2B7,B7,B,Inv2,11,0.3333333333333144
Inv2B7,B7,B,Inv2,12,49.666666666666686
Inv2B7,B7,B,Inv2,13,-28.33333333333337
Inv2B7,B7,B,Inv2,14,15.333333333333371
Inv2B7,B7,B,Inv2,2,19.375
Inv2B7,B7,B,Inv2,3,14.125
Inv2B7,B7,B,Inv2,4,40.053571428571445
Inv2B7,B7,B,Inv2,5,-3.428571428571445
Inv2B7,B7,B,Inv2,6,11.5
Inv2B7,B7,B,Inv2,7,15.166666666666686
Inv2B7,B7,B,Inv2,8,44.333333333333314
Inv2B7,B7,B,Inv2,9,19.833333333333314
Inv2B8,B8,B,Inv2,0,0
Inv2B8,B8,B,Inv2,1,23.133333333333354
Inv2B8,B8,B,Inv2,10,15.888888888888914
Inv2B8,B8,B,Inv2,11,42.625
Inv2B8,B8,B,Inv2,12,16.625
Inv2B8,B8,B,Inv2,13,19
Inv2B8,B8,B,Inv2,14,-4.25
Inv2B8,B8,B,Inv2,2,2.8888888888888857
Inv2B8,B8,B,Inv2,3,32.666666666666686
Inv2B8,B8,B,Inv2,4,-5.5555555555556
Inv2B8,B8,B,Inv2,5,4.444444444444457
Inv2B8,B8,B,Inv2,6,19.77777777777777
Inv2B8,B8,B,Inv2,7,-3.6666666666666288
Inv2B8,B8,B,Inv2,8,8.111111111111086
Inv2B8,B8,B,Inv2,9,13.111111111111086
Inv2B9,B9,B,Inv2,0,0
Inv2B9,B9,B,Inv2,1,-6
Inv2B9,B9,B,Inv2,10,26.899999999999977
Inv2B9,B9,B,Inv2,11,42
Inv2B9,B9,B,Inv2,12,53.44444444444446
Inv2B9,B9,B,Inv2,13,-44.11111111111114
Inv2B9,B9,B,Inv2,14,8.333333333333371
Inv2B9,B9,B,Inv2,2,53
Inv2B9,B9,B,Inv2,3,9.399999999999977
Inv2B9,B9,B,Inv2,4,20.5
Inv2B9,B9,B,Inv2,5,6.5
Inv2B9,B9,B,Inv2,6,2.5
Inv2B9,B9,B,Inv2,7,19.100000000000023
Inv2B9,B9,B,Inv2,8,14.100000000000023
Inv2B9,B9,B,Inv2,9,25
Inv2C1,B1,C,Inv2,0,0
Inv2C1,B1,C,Inv2,1,8
Inv2C1,B1,C,Inv2,10,21.69999999999999
Inv2C1,B1,C,Inv2,11,58.44444444444446
Inv2C1,B1,C,Inv2,12,46.55555555555554
Inv2C1,B1,C,Inv2,13,42
Inv2C1,B1,C,Inv2,14,16.33333333333337
Inv2C1,B1,C,Inv2,2,39.20000000000002
Inv2C1,B1,C,Inv2,3,23.399999999999977
Inv2C1,B1,C,Inv2,4,29.600000000000023
Inv2C1,B1,C,Inv2,5,14.199999999999989
Inv2C1,B1,C,Inv2,6,13.899999999999977
Inv2C1,B1,C,Inv2,7,30.5
Inv2C1,B1,C,Inv2,8,3.5
Inv2C1,B1,C,Inv2,9,14.600000000000023
Inv2C10,B10,C,Inv2,0,0
Inv2C10,B10,C,Inv2,1,14.400000000000006
Inv2C10,B10,C,Inv2,10,79.80000000000001
Inv2C10,B10,C,Inv2,11,47.69999999999993
Inv2C10,B10,C,Inv2,12,34.60000000000002
Inv2C10,B10,C,Inv2,13,29.899999999999977
Inv2C10,B10,C,Inv2,14,57.5
Inv2C10,B10,C,Inv2,2,53.099999999999994
Inv2C10,B10,C,Inv2,3,17.100000000000023
Inv2C10,B10,C,Inv2,4,10.099999999999966
Inv2C10,B10,C,Inv2,5,27.600000000000023
Inv2C10,B10,C,Inv2,6,-0.8000000000000114
Inv2C10,B10,C,Inv2,7,44.89999999999998
Inv2C10,B10,C,Inv2,8,21.5
Inv2C10,B10,C,Inv2,9,30.900000000000034
Inv2C2,B2,C,Inv2,0,0
Inv2C2,B2,C,Inv2,1,26.30000000000001
Inv2C2,B2,C,Inv2,10,66.88888888888886
Inv2C2,B2,C,Inv2,11,32.888888888888914
Inv2C2,B2,C,Inv2,12,3.888888888888914
Inv2C2,B2,C,Inv2,13,22.777777777777715
Inv2C2,B2,C,Inv2,14,32.77777777777783
Inv2C2,B2,C,Inv2,2,45.49999999999997
Inv2C2,B2,C,Inv2,3,26.5
Inv2C2,B2,C,Inv2,4,15
Inv2C2,B2,C,Inv2,5,14
Inv2C2,B2,C,Inv2,6,10.5
Inv2C2,B2,C,Inv2,7,25.54444444444448
Inv2C2,B2,C,Inv2,8,40.55555555555554
Inv2C2,B2,C,Inv2,9,57.77777777777777
Inv2C3,B3,C,Inv2,0,0
Inv2C3,B3,C,Inv2,1,5.5
Inv2C3,B3,C,Inv2,10,17.099999999999966
Inv2C3,B3,C,Inv2,11,-12.699999999999989
Inv2C3,B3,C,Inv2,12,30.5
Inv2C3,B3,C,Inv2,13,15
Inv2C3,B3,C,Inv2,14,15.199999999999989
Inv2C3,B3,C,Inv2,2,28.900000000000006
Inv2C3,B3,C,Inv2,3,21
Inv2C3,B3,C,Inv2,4,13.699999999999989
Inv2C3,B3,C,Inv2,5,29.899999999999977
Inv2C3,B3,C,Inv2,6,2.900000000000034
Inv2C3,B3,C,Inv2,7,10.599999999999966
Inv2C3,B3,C,Inv2,8,11.200000000000045
Inv2C3,B3,C,Inv2,9,59.5
Inv2C4,B4,C,Inv2,0,0
Inv2C4,B4,C,Inv2,1,13.377777777777766
Inv2C4,B4,C,Inv2,10,28.5555555555556
Inv2C4,B4,C,Inv2,11,34
Inv2C4,B4,C,Inv2,12,93
Inv2C4,B4,C,Inv2,13,21.444444444444457
Inv2C4,B4,C,Inv2,14,-9.777777777777828
Inv2C4,B4,C,Inv2,2,49.77777777777777
Inv2C4,B4,C,Inv2,3,25.555555555555543
Inv2C4,B4,C,Inv2,4,34.5555555555556
Inv2C4,B4,C,Inv2,5,17.77777777777777
Inv2C4,B4,C,Inv2,6,3.2222222222222285
Inv2C4,B4,C,Inv2,7,4.888888888888857
Inv2C4,B4,C,Inv2,8,24.555555555555543
Inv2C4,B4,C,Inv2,9,36.22222222222223
Inv2C5,B5,C,Inv2,0,0
Inv2C5,B5,C,Inv2,1,22.5
Inv2C5,B5,C,Inv2,10,64.60000000000002
Inv2C5,B5,C,Inv2,11,10.600000000000023
Inv2C5,B5,C,Inv2,12,17.699999999999932
Inv2C5,B5,C,Inv2,13,24.300000000000068
Inv2C5,B5,C,Inv2,14,24.399999999999977
Inv2C5,B5,C,Inv2,2,47.69999999999999
Inv2C5,B5,C,Inv2,3,22.899999999999977
Inv2C5,B5,C,Inv2,4,25.900000000000034
Inv2C5,B5,C,Inv2,5,3.1999999999999886
Inv2C5,B5,C,Inv2,6,1.6999999999999886
Inv2C5,B5,C,Inv2,7,21.5
Inv2C5,B5,C,Inv2,8,56.19999999999999
Inv2C5,B5,C,Inv2,9,51.10000000000002
Inv2C6,B6,C,Inv2,0,0
Inv2C6,B6,C,Inv2,1,35.80000000000001
Inv2C6,B6,C,Inv2,10,38.69999999999993
Inv2C6,B6,C,Inv2,11,12.300000000000068
Inv2C6,B6,C,Inv2,12,35.39999999999998
Inv2C6,B6,C,Inv2,13,-2
Inv2C6,B6,C,Inv2,14,6.2000000000000455
Inv2C6,B6,C,Inv2,2,45.599999999999994
Inv2C6,B6,C,Inv2,3,49.5
Inv2C6,B6,C,Inv2,4,14.100000000000023
Inv2C6,B6,C,Inv2,5,4.599999999999966
Inv2C6,B6,C,Inv2,6,-16.099999999999966
Inv2C6,B6,C,Inv2,7,70.59999999999997
Inv2C6,B6,C,Inv2,8,50.30000000000001
Inv2C6,B6,C,Inv2,9,50.60000000000002
Inv2C7,B7,C,Inv2,0,0
Inv2C7,B7,C,Inv2,1,9.900000000000006
Inv2C7,B7,C,Inv2,10,11.800000000000011
Inv2C7,B7,C,Inv2,11,1.3000000000000114
Inv2C7,B7,C,Inv2,12,74.79999999999995
Inv2C7,B7,C,Inv2,13,-0.8999999999999773
Inv2C7,B7,C,Inv2,14,42.799999999999955
Inv2C7,B7,C,Inv2,2,37.19999999999999
Inv2C7,B7,C,Inv2,3,19.899999999999977
Inv2C7,B7,C,Inv2,4,25.700000000000045
Inv2C7,B7,C,Inv2,5,1.6999999999999886
Inv2C7,B7,C,Inv2,6,22
Inv2C7,B7,C,Inv2,7,4.300000000000011
Inv2C7,B7,C,Inv2,8,65.89999999999998
Inv2C7,B7,C,Inv2,9,52.5
Inv2C8,B8,C,Inv2,0,0
Inv2C8,B8,C,Inv2,1,21.5
Inv2C8,B8,C,Inv2,10,56.366666666666674
Inv2C8,B8,C,Inv2,11,9.666666666666629
Inv2C8,B8,C,Inv2,12,9.5555555555556
Inv2C8,B8,C,Inv2,13,46.66666666666663
Inv2C8,B8,C,Inv2,14,22
Inv2C8,B8,C,Inv2,2,36.39999999999998
Inv2C8,B8,C,Inv2,3,29.80000000000001
Inv2C8,B8,C,Inv2,4,18.5
Inv2C8,B8,C,Inv2,5,7.699999999999989
Inv2C8,B8,C,Inv2,6,42.5
Inv2C8,B8,C,Inv2,7,9.800000000000011
Inv2C8,B8,C,Inv2,8,26
Inv2C8,B8,C,Inv2,9,12.600000000000023
Inv2C9,B9,C,Inv2,0,0
Inv2C9,B9,C,Inv2,1,17.5
Inv2C9,B9,C,Inv2,10,19.5
Inv2C9,B9,C,Inv2,11,50.19999999999999
Inv2C9,B9,C,Inv2,12,17.555555555555543
Inv2C9,B9,C,Inv2,13,10.111111111111143
Inv2C9,B9,C,Inv2,14,50.555555555555486
Inv2C9,B9,C,Inv2,2,23.30000000000001
Inv2C9,B9,C,Inv2,3,10.900000000000006
Inv2C9,B9,C,Inv2,4,35.099999999999966
Inv2C9,B9,C,Inv2,5,8.600000000000023
